valor;descricao;local;bairro/cidade;quartos;garagem;banheiro;area(m2);iptu;condominio;novidade;suite;academia;varanda;transporte;salao;planejado
820000;CASA VOLTADA PARA O NASCENTE TODA NA LAJE  ESTUDA POSSÍVEIS TROCAS PREFERENCIALMENTE EM LOTE NO PARK WAY  A casa a venda no bairro qnd 16 Taguatinga Norte lote com 355 metros quadr...;QND 16; Taguatinga Norte;3;4;3;355;0;0;Nenhuma;0;0;0;1;0;0
120000;Casa em Samambaia Norte na QR 827 para venda     1 quarto   Sala   Cozinha americana   Banheiro social   Portão eletrônico   Ducha    Uma excelente área frontal  Captador: Brenda...;Samambaia Norte; Brasília;1;5;1;70;0;0;Nenhuma;0;0;0;0;0;0
550000;Lote de 800 metros na rua 02 da colônia Agrícola 26 de setembro   Casa com 4 qtos ,3 banheiros sendo um suíte, todos reformados com nicho e dois com box de vidro, 3 ar condicionado...;QNG 1; Taguatinga;4;10;3;800;0;0;Nenhuma;1;0;0;1;0;0
1999000;Cansado de procurar a casa dos seus sonhos? Seja bem vindo(a) ao S.H.Taquarí em Brasília DF! Aqui, você encontra um verdadeiro oásis em meio a cidade grande, com muita tranquilidad...;Setor Habitacional Taquari; Brasília;4;9;7;350;0;0;Nenhuma;0;0;0;0;0;0
260000;Onde nos encontrar? Instagram: @oalmeidaimoveis Site: OAlmeida.com.br Youtube:OAlmeida Imóveis  Imóvel na QNP 19, com 3 quartos, sala, cozinha, banheiro. Forro PVC. Garagem para 2...;Ceilandia Norte; Brasília;3;2;1;120;0;260000;Nenhuma;0;0;0;0;0;0
1449000;(OZIEL LISBOA CORRETOR)  VENDO SOBRADO COM ESCRITURA EM LOTE 1.100m2 NA COLÔNIA AGRÍCOLA VICENTE PIRES PRÓXIMO DA PANIFICADORA BONANZA RUA SEM SAÍDA CASA COM, 3 quartos, suítes,ban...;EPTG Chácara 53A; Setor Habitacional Vicente Pires;3;5;4;1100;0;0;Nenhuma;1;0;0;0;0;0
140000;Lote no Arapoanga na Quadra 3 L   Atras do Posto de Gasolina   Lote com Base de construção com estrutura para 3 Pavimentos  Lote de 200m²  (Siga nosso Instagram : imobiliaria_luiz_...;Quadra 10 Conjunto L; Arapoanga;1;0;1;200;0;0;Nenhuma;0;0;0;0;0;0
595000;"QNE 28   Lote com 5 Casas  Imóvel com fundo para comercial norte, ótimo para rendas ou fazer construção.  1 Casa composta por:   2 Quartos; Sala. Cozinha; Banheiro; Forro PVC  4 Ca...";QNE 28; Taguatinga Norte;2;5;1;200;1277;0;Nenhuma;0;0;0;0;0;0
895000;LINDA CASA 3 QUARTOS NA LAJE  QSD 12   LOTE COM 300M2.  CASA COMPOSTA POR :   3 quartos sem 1 com suíte e banheira de hidromassagem Sala ampla com espaço aconchegante  Banheiro soc...;QSD 12; Taguatinga Sul;3;3;3;175;0;0;Nenhuma;1;0;0;0;0;0
800000;Casa na QNM 25 Ceilândia Sul próximo a Estação do Metrô  Lindo sobrado com elevador de luxo, 4 quartos, sendo 2 suíte, 1 banheira de hidromassagem, 1 lavabo, 2 salas de estar, 1 es...;QNM 25 Conjunto E; Ceilandia Sul;4;5;1;250;0;0;Super destaque;1;0;0;1;0;0
1200000;"Aceita casa ou apartamento no Gama como parte de pagamento. • Casa na Ponte Alta Norte do Gama DF. Na rua do super mercado Bella via  Casa com 3 quartos; Sendo um suítes; Sala de T...";Ponte Alta Norte; Ponte Alta Norte;3;11;2;220;0;0;Nenhuma;1;0;0;0;0;0
920000;"QE 15   Casa à venda com 4 Quartos.  Excelente Casa de 147m² com 4 quartos.   O imóvel dispõe de:   4 Quartos, sendo 1 com armários.    Sala;   Cozinha com armários;   2 Banheiros,...";QE 15 Conjunto L; Guara II;4;3;2;100;0;0;Nenhuma;0;0;0;0;0;0
1400000;MASSUH IMÓVEIS VENDE COM EXCLUSIVIDADE:  AVENIDA BELÉM BRASÍLIA   CASA PRONTA PARA MORAR   SOLTA NO LOTE   REFORMADA   GARAGEM PARA 5 CARROS   LAJE   CASA DE FUNDO   PEDRO THOELE  ...;Vila Planalto ; Brasília;5;5;5;284;0;0;Destaque;0;0;0;0;0;0
165000;Excelente oportunidade!! Vendo casa numa das melhores localidades do buritis 4. A casa possui 3 quartos, sala, banheiro e cozinha. Garagem para dois carros. Excelente oportunidade...;Quadra 25 Conjunto D; Setor Residencial Leste;3;2;1;180;0;0;Nenhuma;0;0;0;0;0;0
1100000;QSB 5, Taguatinga Sul   Casa na laje, alto padrão à venda .  Você encontrou o imóvel dos seus sonhos! Conta com:   Conta com:    4 Quartos, 3 suítes, sendo uma suíte master.    2 S...;QSB 5; Taguatinga Sul;4;4;6;283;1276;0;Nenhuma;1;0;0;0;0;0
1300000;LINDA CASA | 2 QTS |1 SUITE| LOTE 800M²| CONDOMINIO| VICENTE PIRES  Imóvel com 2qts, sendo 1 suite, 2 banheiros, sala conjugada com cozinha, ampla área de serviço, excelente varand...;Rua 5 Chácara 119; Vicente Pires;2;2;2;200;1;1;Nenhuma;1;0;0;0;0;0
2245000;Casa bem localizada na QI 08 do Lago Norte   100% da área construída com Habite se (ACEITA FINANCIAMENTO)  6 Quartos  2 Suítes  5 vagas Cobertas  8 Banheiros Área de Lazer completa...;SHIN QI 8 Conjunto 4; Setor de Habitações Individuais Norte;6;5;8;570;0;0;Nenhuma;1;0;0;0;0;0
1289070;Casa a venda em Setor de Mansões IAPI   Guará II   Brasília/DF  VENDO CASA DE 2 PAVIMENTOS EM CONDOMÍNIO FECHADO IAPI GUARÁ II .  TERRENO 800 M2  ÁREA CONSTRUÍDAS 450M2   JARDIM  E...;Setor de Mansões IAPI; Guara II;6;4;5;450;1200;500;Nenhuma;0;0;0;0;0;0
385000;Excelente casa em Arniqueiras.  Você encontrou a casa dos seus sonhos!  O imóvel conta com:   3 Quartos espaçosos    Sala    Cozinha espaçosa com armários    Banheiro Social    Pis...;SHA Conjunto 5 Chácara 110C; Setor Habitacional Arniqueira;3;4;2;210;0;0;Nenhuma;0;0;0;0;0;0
650000;QS 6, Areal   Casa com três pavimentos à venda.   Você encontrou o imóvel dos seus sonhos! Conta com:   Térreo: Garagem para 6 carros cobertos  2 portões eletrônicos basculantes  J...;QS 6 Conjunto 420B; Areal;4;6;4;128;0;0;Nenhuma;0;0;0;0;0;0
1800000;Sabe aquele lugar espaçoso e aconchegante, onde você escuta o balançar das árvores? Você encontrará tudo isso nesse agradável Condomínio.  Com área privativa 650m, 450m área constr...;Setor Habitacional Vicente Pires Trecho 3; Brasília;4;4;4;450;0;0;Destaque;0;0;0;0;0;0
750000;Vendo uma linda casa na chácara sucupira  4 quartos sala cozinha  3 banheiros sendo todos suíte Churrasqueira com um banheiro Tem fogão a lenha Tem garagem  Lote de 841mt Tem iptu,...;Chácara 11; Riacho Fundo I;4;3;3;841;0;0;Nenhuma;1;0;0;0;0;0
280000;ÉRIKA GUSTAVO   ESCRITÓRIO IMOBILIÁRIO  VENDE CRECI 22081  MAIS INFORMAÇÕES ÉRIKA CORRETORA /.  CASA COM LAJE QUADRA 11 PARANOÁ!  COMPOSTA POR 03 QUARTOS (SENDO 01 SUÍTE), SALA DE...;Paranoá; Brasília;3;2;1;128;0;0;Nenhuma;1;0;0;0;0;0
230000;Agende sua visita através do whatsapp: (6 1) 9 9 1 3 0   0 0 1 0 / (6 1) 9 9 2 3 4   5 4 3 6 / (6 1) 9 9 1 7 9   2 3 0 7  Linda Casa com aproximadamente 80m² de área construída rec...;Praça Central; Paranoá;3;1;2;90;0;0;Nenhuma;0;0;0;0;0;0
750000;Oportunidade  Casa Ponte alta norte, Rua alameda dos Ipes  Condominio Americano   Composta por 3 Quartos  3 Suítes  Lavabo  Sala com pé Direito Duplo  Cozinha americana  Churrasque...;Alameda dos Ipês; Ponte Alta Norte;3;4;4;400;0;0;Nenhuma;1;0;0;0;0;0
1300000;Apresentamos com distinção um esplêndido sobrado situado em um condomínio exclusivo, onde o requinte e o bom gosto se unem para criar um ambiente verdadeiramente notável. Cada deta...;Guara II; Brasília;4;0;1;290;406;100;Destaque;0;0;0;0;0;0
180000;Excelente oportunidade!! Vendo ótimo lote com 3 kitnet na estância IV, na rua comercial. Cada kit é composta por um quarto, cozinha americana/sala e um banheiro. A parte dos fundos...;Condominio Mestre D Armas; Brasília;3;0;3;250;0;0;Nenhuma;0;0;0;0;0;0
2000000;EM FASE DE PAVIMENTAÇÃO CONDOMÍNIO ESTÂNCIA QUINTAS DA ALVORADA  LINDA CASA NOVA E MODERNA    PÉ DIREITO ALTO   03 SUÍTES SENDO MASTER COM CLOSED   01 LAVABO   SALA PARA 3 AMBIENTE...;Condomínio Estância Quintas da Alvorada; Setor Habitacional Jardim Botânico;3;4;6;434;0;420;Nenhuma;1;0;0;0;0;0
1150000;Vendo casa com 4 suítes, sala ampla retangular, banheiro social, cozinha, dependência de empregada, área de serviço, garagem para 4 carros, piscina, churrasqueira, 400m2 de área co...;Quadra 8 Conjunto 5; Setor Habitacional Vicente Pires Trecho 3;4;0;4;450;0;0;Nenhuma;1;0;0;0;0;0
4190000;"CASA com excelente potencial de negócio! Entre as duas pontes, casa térrea com cerca de 590m²;, localizada no centro do Lago Sul. São quatro suítes espaçosas e arejadas, com...";Lago Sul; Brasília;4;2;4;590;880;0;Nenhuma;1;0;0;0;0;0
992000;RE/MAX Prime vende casa no Condomínio Ouro Vermelho I, com 3 dormitórios, sendo 2 suítes.  Venha viver com segurança e tranquilidade em um dos melhores condomínios do Jardim Botâni...;Condomínio Ouro Vermelho I; Setor Habitacional Jardim Botânico;3;10;4;307;0;480;Nenhuma;1;0;0;0;0;0
260000;A casa está localizado no bairro Riacho Fundo II possui 112 metros quadrados com 2 quartos e 1 banheiro;QN 34 Conjunto 2; Riacho Fundo II;2;1;1;112;250;0;Nenhuma;0;0;0;1;0;0
220000;Excelente Casa de Laje no Arapoanga   Próximo ao Terminal  R$220 mil  Casa na Laje 3 Quartos/Sendo uma Suíte Sala Cozinha Copa Banheiro Social Área de serviço Garagem Lote de 200m²...;Quadra 1C Conjunto C; Arapoanga;3;0;1;200;0;0;Nenhuma;1;0;0;0;0;0
1649000;Domos Empreendimentos vende:  Excelente casa reformada em Vicente Pires na Rua 8.  Sobrado reformado    4 Quartos todos sendo suíte   2 lavabos   Academia   Escritório   Depósito  ...;Rua 8; Setor Habitacional Vicente Pires;4;5;6;470;0;0;Nenhuma;1;1;0;0;0;0
300000;Casa 03 quartos sendo 1 suite, copa , sala, cozinha ,02 banheiros,  garagem para 03 carros , toda na laje , escada pronta para subir segundo pavimento. Na quadra 127 .de samambaia...;QR 127; Samambaia Sul;3;3;1;120;0;0;Nenhuma;1;0;0;0;0;0
690000;Casa Maravilhosa | 400m² | 2 QTS | SHA COnj 1 | SETOR HABITACIONEL ARNIQUEIRAS |  Casa no bairro Setor Habitacional Arniqueira | 400 m²I  2 quartos, sendo 1 suíte, 2 banheiros, coz...;SHA Conjunto 1 Chácara 56A; Setor Habitacional Arniqueira;2;4;2;400;0;0;Nenhuma;1;0;0;0;0;0
360000;"A NOGUEIRA IMÓVEIS TEM UMA OPORTUNIADE ÚNICA A OFERECER NA CEILÂNDIA SUL. ÓTIMO PARA MORAR EXCELENTE PARA INVESTIR!!!!!   Descrições:  > lote de 250m;  > Casa com 3 quartos;  > sal...";Ceilandia Sul; Brasília;3;4;2;250;0;0;Nenhuma;0;0;0;0;0;0
2200000;Casa Térrea Lago Norte QI 7 Terreno de 780 m2 e mais de 280 metros quadrados de area construída. Imóvel muito conservado, repleto em armários, com 4 quartos sendo 3 suítes mais off...;SHIN QI 7 Conjunto 1; Lago Norte;4;6;6;280;3300;0;Nenhuma;1;0;0;1;0;0
1500000;"Casa composta por:   Parte inferior: 1 suíte, 1 quarto com banheiro reversível, cozinha, sala de estar, garagem para 4 carros;  Parte Superior: Suíte master, hall, sala de TV;  Cas...";Rua 3C Chácara 26; Setor Habitacional Vicente Pires;2;4;1;220;1400;240;Nenhuma;1;0;0;0;0;0
800000;*COELHO IMÓVEIS CONSULTORIA PRIME VENDE:*   Lote 200 metros  Área construída: 181 metros  1 suíte 2 semi suíte  Lavabo com bancada no selestone Área gourmet com banheiro  Área de s...;Rua 6 Chácara 261; Setor Habitacional Vicente Pires;3;2;3;181;0;0;Nenhuma;1;0;0;1;0;0
730000;OPORTUNIDADE Casa na ponte alta norte Rua alameda dos Ipês  Composta por: 3 Quartos sendo Duas Suítes Sala com pé direito Duplo Suíte master com closet espaçoso Churrasqueira exter...;Alameda dos Ipês; Ponte Alta Norte;3;2;4;400;0;0;Nenhuma;1;0;0;0;0;0
990000;Fernandes & Coelho Imóveis vende casa térrea em Arniqueiras, composta de 03 quartos, sendo 01 suíte, sala ampla, garagem para 03 veículos, área gourmet com churrasqueira, quintal c...;Setor Habitacional Arniqueira; Brasília;3;3;2;270;0;250;Nenhuma;1;0;0;0;0;0
250000;QN 33 RIACHO FUNDO II Vendo Excelente casa no Riacho fundo 2 muito bem localizada proximo ao balão do recanto, Casa na laje,possui 2 quartos,sala, cozinha, banheiro,energia solar,...;QN 33 Conjunto 5; Riacho Fundo II;2;2;1;112;0;0;Nenhuma;0;0;0;0;0;0
138000;A casa no bairro Santa Maria com 120 metros quadrados com 03 quartos, suíte, sala cozinha e banheiro social na cerâmica e forro PVC +kit ao lado.;Condomínio Porto Rico; Santa Maria;3;0;1;120;0;0;Nenhuma;1;0;0;1;0;0
250000;Oportunidade!   Casa 3 qts à venda Condomínio QUINTAS SANTA BÁRBARA.    Casa térrea no forro composta por 3 qts sendo 1 suíte.   2 banheiros sendo 1 soc...;Lago Sul; Brasília;3;3;2;200;0;150;Nenhuma;1;0;0;0;0;0
165000;Excelente oportunidade!! Vendo ótimo imóvel com duas kitnets na quadra 14 do Buritis 3. O imóvel possui 240m², sendo 12x20. Cada kit possui um 4 cômodos, sendo um quarto, uma sala,...;Quadra 14; Setor Residencial Leste;2;0;2;240;0;0;Nenhuma;0;0;0;0;0;0
115000;"Vendo Casa no Sol Nascente  Trecho 2 Abaixo da 11/15 do Pnorte   Casa com 3 Quartos sendo um com suíte, Sala, Cozinha, Banheiro Social, área de serviço, garagem;  Toda Forrada no P...";Ceilandia Sul; Brasília;3;2;1;150;0;0;Nenhuma;1;0;0;0;0;0
1600000;Vicente Pires Rua 08  Casa de alto padrão, em condominio  04 quartos Sendo 04 suítes , closet ,, banheira de hidro ,  Escritório ,lavabo  Lazer: piscinas, churrasqueira e outros...;Rua 8; Setor Habitacional Vicente Pires;4;3;5;350;0;0;Nenhuma;1;0;0;0;0;0
650000;Residencial Garden Park Ponte alta com 3 Quartos ...     DESCRIÇÃO:     Residencial Garden Park Ponte alta.   Vendo casa em faser de acabamento, lote de 400m² vazado de esquina,...;Ponte Alta Norte; Ponte Alta Norte;3;5;2;250;0;140;Nenhuma;0;0;0;0;0;0
1100000;(OZIEL LISBOA CORRETOR)  VENDO EXCELENTE CASA ENTREGA DE PORTEIRA FECHADA COM TODOS OS MÓVEIS E ELETRODOMÉSTICOS EM LOTE DE 800m2 CONDOMÍNIO RUA 10 B VICENTE PIRES PRÓXIMO DA VIA E...;Rua 10B; Setor Habitacional Vicente Pires;4;10;5;800;0;0;Nenhuma;0;0;0;0;0;0
1200000;CASA DE 3 QUARTOS, 330M² EM VICENTE PIRES   3 QUARTOS SENDO 3 SUÍTES UMA SUITE COM CLOSET, COM 5 BANHEIROS, CASA COM PÉ DIREITO DUPLO, PISCINA AQUECIDA, CHURRASQUEIRA, PORTÃO ELETR...;Rua 10 Chácara 327; Vicente Pires;3;2;3;330;1;1;Nenhuma;1;0;0;0;0;0
750000;casa com cara de chácara em Arniqueiras.     DESCRIÇÃO:     Casa com 2 quartos suítes cozinha sala   Terreno 1776   Coqueiros   Mais de 20 árvores frutíferas   Vista para ponte 3...;SHA Conjunto 5 Chácara 121; Setor Habitacional Arniqueira;2;5;1;300;1000;0;Nenhuma;1;0;0;0;0;0
415000;Não perca essa oportunidade de investimento!   Lote de classificação R 2: Uso residencial e/ou comercial   Possui uma casa original, com três quartos, sala, cozinha, banheiro socia...;Guara II; Brasília;3;3;1;128;0;0;Nenhuma;0;0;0;0;0;0
250000;Etapa IV da Fazenda Mestre D'Armas enfrente ao Arapoanga Lote de 330 m² com uma casa com laje e estrutua para mais um pavimento,solta no lote com:  * Sala * Cozinha * 3 Quartos sen...;Arapoanga; Brasília;3;3;2;330;0;0;Nenhuma;0;0;0;0;0;0
750000;QN 8 Riacho Fundo.  IMOVEL AVAILIADO PELA CAIXA EM 900 MIL  ACEITA FINANCIAMENTO   ac imóvel de menor valor no negocio   ac carro SOBRADO 3 PAVIMENTOS  obra nova finalizada em 06/2...;QN 8D Conjunto 6; Riacho Fundo II;6;3;5;262;0;0;Nenhuma;0;0;0;0;0;0
115000;Casa localizada no bairro Setor Habitacional Sol Nascente Ceilândia   DF próximo ao Supermercado Trembom e ao Mercado Ideal  Lote com 150 metros quadrados, ótima casa com 2 quartos...;Quadra 101 Conjunto F; Setor Habitacional Sol Nascente;2;2;2;150;0;0;Nenhuma;0;0;0;1;0;0
1300000;A casa no bairro Setor Habitacional Arniqueira possui 270 metros quadrados com 3 quartos sendo 3 suites e 4 banheiros, piscina e churrasqueira. Condomino padrão americano;SHA Conjunto 4 Chácara 71; Setor Habitacional Arniqueira;3;2;4;270;0;0;Nenhuma;1;0;0;1;0;0
450000;QR 404 samambaia norte Vendo Sobrado com 4 Quartos bem estruturada podendo fazer o terceiro pavimento, imovel bem localizado na quadra militar , Aceito imóveis de menor valor . NÃO...;QR 404 Conjunto 4; Samambaia Norte;4;2;4;180;0;0;Nenhuma;0;0;0;0;0;0
750000;Oportunidade Casa Ponte alta norte, Rua alameda dos Ipes Condominio Americano  Composta por 3 Quartos 3 Suítes Lavabo Sala com pé Direito Duplo Cozinha americana Churrasqueira Pisc...;Alameda dos Ipês; Ponte Alta Norte;3;4;4;400;0;0;Nenhuma;1;0;0;0;0;0
850000;A SAMUEL IMOBILIÁRIA oferece a você cliente especial esta linda casa em Arniqueiras  Felipe Lima 6 1 9 8 5 5 9 0 0 9 0  Do imóvel:  Imóvel com duas frente, uma para o condomínio e...;ADE Conjunto 19; Area de Desenvolvimento Economico;5;8;4;400;0;0;Nenhuma;0;0;0;0;0;0
165000;Agende sua visita através do whatsapp: (6 1) 9 9 1 3 0   0 0 1 0 / (6 1) 9 9 2 3 4   5 4 3 6 / (6 1) 9 9 1 7 9   2 3 0 7  Casa com 02 Quartos na Avenida Principal Olé   Capoeira do...;Praça Central; Paranoá;2;2;1;200;0;0;Nenhuma;0;0;0;0;0;0
500000;Excelente casa, toda no porcelanato, pé direito alto,   com 2 quartos sendo 1 suíte com closet, sala,   copa cozinha, área de serviço e despensa,   com garagem coberto pra dois...;Alameda dos Ipês; Ponte Alta Norte;2;2;1;110;0;80;Nenhuma;1;0;0;0;0;0
1969000;Vazio;Setor Habitacional Arniqueira; Brasília;4;3;5;500;0;0;Nenhuma;0;0;0;0;0;0
250000;Excelente Oportunidade de Casa na QR 515, Samambaia Sul!  Ótima localização próximo ao SuperCei, ao lado da parada de ônibus, padaria,  farmácia, colégio e Vila Olímpica e saída pa...;QR 515 Conjunto 18; Samambaia Sul;3;4;1;200;0;0;Nenhuma;0;0;0;1;0;0
85000;Excelente Casa de 3 quartos Próximo ao Comércio   Ceilândia QNQ 02  CASA COMPOSTA POR:    03 QUARTOS   SALA TV   SALA JANTAR   COZINHA   BANHEIRO SOCIAL   ÁREA SERVIÇO   TODA FORRO...;Ceilandia Norte; Brasília;3;2;1;115;0;0;Nenhuma;0;0;0;0;0;0
1200000;Exclusiva Casa na Colônia Agrícola de Condomínio com ÁREA DE LAZER COMPLETA  ATENÇÃO: CASA DE ALTO PADRÃO    Casa Colônia Agrícola   Escriturada e registrada   Lote 400 metros   De...;Setor Habitacional Vicente Pires; Brasília;3;4;3;220;0;0;Super destaque;0;0;0;1;0;0
12000000;Duas residência de alto padrão no mesmo terreno, sendo a casa principal com 6 suítes, (2 no térreo e 4 no pavimento superior) e a casa alternativa com 4 suítes. As duas edificações...;SHIS QI 25 Conjunto 8; Lago Sul;10;8;13;1528;0;0;Nenhuma;1;0;0;0;0;0
1400000;MASSUH IMÓVEIS VENDE:  CONJUNTO 4   REFORMADO   4 SUÍTES  LAZER COMPLETO   PISCINA   2 VAGA COBERTAS   LUIZA   Casa:    4 QUARTOS    SALA AMPLA PARA DOIS AMBIENTES | BEM VENTILADA...;Setor Habitacional Arniqueira; Brasília;4;2;5;400;0;0;Nenhuma;1;0;0;0;0;0
2850000;Imagine viver numa península banhada pelo Lago Paranoá, num dos bairros mais exclusivos e seguros de Brasília com apenas um acesso?   Esta casa torna se um verdadeiro desejo de con...;SHIN QI 4; Setor de Habitações Individuais Norte;5;4;7;600;0;0;Nenhuma;0;0;0;0;0;0
740000;Yes Imóveis disponibiliza para venda, linda casa nova, moderna, PDD, , Lote 400m2, a/c 217m2, 3 suítes sendo 1 máster com closet, excelente localização, próximo a entrada do Gama,...;Rodovia DF-475; Ponte Alta Norte;3;4;4;400;0;0;Nenhuma;1;0;0;0;0;0
1290000;MUITA LUZ E AQUELE QUINTAL! Uma linda casa com 300m² super bem distribuídos em lote vazado e com total privacidade, rua tranquila, passarinhos na janela e aquela vista verde defini...;QE 14 Conjunto E; Guara I;4;4;4;300;0;0;Destaque;0;0;0;0;0;0
750000;Setor Habitacional Vicente Pires   Trecho 3 Chácara 39  Vendo um sobrado com quatro apartamentos de dois quartos cada , com garagens cobertas ,  otima localizacao .. proximo a EPTG...;Chácara 39; Setor Habitacional Vicente Pires Trecho 3;5;4;4;250;0;0;Nenhuma;0;0;0;0;0;0
399000;A casa no bairro Setor de Mansões de Sobradinho,  Com Quintal amplo, a casa se encontra na qms 11 , uma localização ímpar no setor de Mansoes   Sobradinho , rua sem saída , rua de...;QMS 11; Setor de Mansões de Sobradinho;2;4;1;440;700;30;Nenhuma;0;0;0;0;0;0
220000;M M W Imóveis.   Vendo excelente Casa de 200m². Imóvel localizado na Chácara 26 da sucupira e conta com:  2 quartos 1 banheiros 2 vaga de garagem 1 sala  1 cozinha  2 vagas de gara...;Chácara 01; Riacho Fundo I;2;2;1;200;0;0;Nenhuma;0;0;0;0;0;0
600000;Vendo Excelente casa em arniqueiras toda na laje/ escriturada/  dois quartos sendo um suíte/ outro banheiro conforme a foto enviada que é o bege/  cozinha vai ficar com armários pl...;EQS 414/415; Asa Sul;2;4;1;146;0;0;Nenhuma;1;0;0;0;0;0
650000;OPORTUNIDADE NA QE 03 DO LÚCIO COSTA, ÓTIMA CASA EM EXCELENTE LOCALIZAÇÃO COM LOTE ESCRITURADO   Casa principal térrea  sem laje 2 qtos, cozinha ampla, banheiro, sala e ante sala c...;Guara I; Brasília;6;0;3;250;0;0;Nenhuma;0;0;0;0;0;0
1800000;RFontoura, vende casa alto padrao, lote 1500 metros,lote quitado,com excelente planta e otima divisao, Setor Habitacional   Vicente Pires, Trecho 3 tem 420 metros area util, 5 quar...;Chácara 125; Setor Habitacional Vicente Pires Trecho 3;3;3;4;420;0;0;Nenhuma;0;0;0;1;0;0
379000;"Vendo linda casa na QNP 09 com; 3 quartos sendo um deles suíte, sala ampla, cozinha, banheiro social, área de serviço coberta, área de churrasqueira e garagem para 2 carros.  Imóve...";QNP 9 Conjunto D; Ceilandia Norte;3;2;1;135;0;0;Nenhuma;1;0;0;0;0;0
200000;Casa escriturada em Samambaia Sul Qr 125 Casa térrea com área útil de 126 mt²: Sendo 4 Quartos um deles é Suíte Sala, Cozinha , Banheiro Social Área de serviço Coberta, Vagas Para...;QR 125 Conjunto 3; Samambaia Sul;4;3;2;126;0;0;Nenhuma;1;0;0;0;0;0
1200000;A casa está localizado no bairro Setor Habitacional Vicente Pires   Trecho 3 com 400 metros quadrados com 3 quartos sendo 2 suites e 3 banheiros;Chácara 36; Setor Habitacional Vicente Pires Trecho 3;3;0;3;400;0;0;Nenhuma;1;0;0;1;0;0
1199000;Representação Exclusiva, BSB Consultoria Imobiliária.  Casa Espetacular!!! Jockey Club, aceita troca menor valor.   Escriturada.   Composta de três quartos sendo dois com suítes e...;Rua 1; Setor Habitacional Vicente Pires;3;4;4;220;1600;180;Nenhuma;1;0;0;0;0;0
1100000;Um lindo sobrado de alto padrão muito bem localizado nas novas quadras do Guará 2.    Projeto realizado pela Três Arquitetura, com projeto de iluminação Dessine.   Matérias de acab...;QE 50 Conjunto R; Guara II;3;2;1;144;0;0;Nenhuma;0;0;0;0;0;0
1890000;Casa moderna de 4 quartos e 4 suítes á venda na Rua 10 de Vicente Pires.    Excelente localização   Terreno 400mts    365m2 de área construída    Pintura externa toda em Fulget   4...;Rua 10; Vicente Pires;4;3;4;365;0;0;Nenhuma;1;0;0;0;0;0
180000;A casa está localizado no bairro Recanto das Emas possui 150 metros quadrados. Casa com 03 quartos, sala, cozinha, banheiro, cerâmica, garagem e escritura. Para maiores informações...;Quadra 602 Conjunto 2; Recanto das Emas;3;2;1;150;0;0;Nenhuma;0;0;0;1;0;0
655000;A casa está localizado no bairro Sobradinho possui 350 metros quadrados com 4 quartos e 3 banheiros.   Mais casa de apoio , com 2 quartos, garagem coberta, churrasqueira, ótimo loc...;Quadra 9; Sobradinho;4;0;3;350;1100;0;Destaque;0;0;0;1;0;0
240000;Quadra 29 Conjunto P   Paranoá  Excelente imóvel pra morar ou montar o seu comércio!  Casa composta por 03 quartos, 01 banheiro, sala, cozinha, área de serviço, 1 banheiro de servi...;Paranoá; Brasília;3;2;2;80;221;0;Nenhuma;0;0;0;0;0;0
610000;"Patrícia Castro vende :  Casa com 2 quartos no condomínio Park Bela Vista;  Sala ampla;  Cozinha espaçosa;  Banheiro social com blindex;  Piscina e churrasqueira;  Lote com 436m2 e...";SHA Conjunto 6 Chácara 486; Setor Habitacional Arniqueira;2;4;2;120;0;130;Nenhuma;0;0;0;0;0;0
350000;"Nogueira Imóveis Vende imóvel com 2 casas na QNM 18, ótimo para renda ou para morar, só há 10 minutos da Feira Central de Ceilândia e Av Hélio Prates!!!  Descrição; Lote 250m > Cas...";Ceilandia Norte; Brasília;3;2;2;250;0;0;Nenhuma;0;0;0;0;0;0
290000;"SABOIA IMOVEIS   VENDE:   Imóvel localizado em SANTA MARIA   BRASÍLIA   DF, em uma das melhores quadras da região;   QR 308 CONJUNTO A   SANTA MARIA/DF     Bairro tranquilo e ótimo...";QR 308 Conjunto A; Santa Maria;3;0;1;150;0;0;Nenhuma;0;0;0;0;0;0
740000;"Imóvel de esquina, com 2 frentes;  Características:   Três quartos, sendo uma suíte;   Sala;   Cozinha;   Área de serviços coberta;    Garagem para quatro carros;   Nascente, colon...";QNL 8 Bloco J; Taguatinga Norte;3;4;1;450;1000;0;Nenhuma;1;0;0;0;0;0
270000;Sobrado Térreo Composto Por: Sala, Cozinha/ Copa, Banheiro, Quarto, Área de serviço, Churrasqueira, Garagem. Andar Superior Composto: Sala, Quatro Quartos sendo uma suíte, Banheiro...;Paranoá; Brasília;5;1;3;256;0;0;Nenhuma;1;0;0;0;0;0
250000;Agende sua visita através do whatsapp: (6 1) 9 9 1 3 0   0 0 1 0 / (6 1) 9 9 1 7 9   2 3 0 7  Vende  este imóvel na rua arterial que liga o Paranoá ao Paranoá Parque/DF  Casa com 0...;Quadra 31 Conjunto B; Paranoá;3;1;2;128;0;0;Nenhuma;0;0;0;0;0;0
315000;Shps Qd 401 Cond pôr do sol. Vendo uma excelente casa, toda na laje e porcelanato, com armários embutidos  novos, toda harmoniosa com a sala de jantar e de tv. 3 quartos sendo dois...;SHPS Quadra 401 Conjunto B; Setor Habitacional Por do Sol;3;2;1;155;0;0;Nenhuma;0;0;0;0;0;0
