valor,quartos,garagem,banheiro,area,suite,academia,varanda,transporte,salao,planejado,latitude,longitude
350000,2,2,2,62,0,0,0,0,0,0,-15.807346,-48.1101288
110000,1,0,1,180,0,0,0,0,0,0,-15.807346,-48.1101288
180000,3,2,2,175,0,0,0,0,0,0,-15.807346,-48.1101288
110000,1,0,1,180,0,0,0,0,0,0,-15.807346,-48.1101288
180000,3,2,2,175,0,0,0,0,0,0,-15.807346,-48.1101288
125000,2,0,1,150,0,0,0,0,0,0,-15.807346,-48.1101288
590000,2,0,3,250,0,0,0,1,0,0,-15.807346,-48.1101288
125000,2,0,1,150,0,0,0,0,0,0,-15.807346,-48.1101288
590000,2,0,3,250,0,0,0,1,0,0,-15.807346,-48.1101288
125000,2,0,1,150,0,0,0,0,0,0,-15.807346,-48.1101288
590000,2,0,3,250,0,0,0,1,0,0,-15.807346,-48.1101288
125000,2,0,1,150,0,0,0,0,0,0,-15.807346,-48.1101288
590000,2,0,3,250,0,0,0,1,0,0,-15.807346,-48.1101288
125000,2,0,1,150,0,0,0,0,0,0,-15.807346,-48.1101288
590000,2,0,3,250,0,0,0,1,0,0,-15.807346,-48.1101288
125000,2,0,1,150,0,0,0,0,0,0,-15.807346,-48.1101288
590000,2,0,3,250,0,0,0,1,0,0,-15.807346,-48.1101288
125000,2,0,1,150,0,0,0,0,0,0,-15.807346,-48.1101288
590000,2,0,3,250,0,0,0,1,0,0,-15.807346,-48.1101288
450000,3,4,2,144,1,0,0,0,0,1,-15.807346,-48.1101288
450000,3,4,2,144,1,0,0,0,0,1,-15.807346,-48.1101288
450000,3,4,2,144,1,0,0,0,0,1,-15.807346,-48.1101288
450000,3,4,2,144,1,0,0,0,0,1,-15.807346,-48.1101288
450000,3,4,2,144,1,0,0,0,0,1,-15.807346,-48.1101288
450000,3,4,2,144,1,0,0,0,0,1,-15.807346,-48.1101288
450000,3,4,2,144,1,0,0,0,0,1,-15.807346,-48.1101288
310000,2,1,2,58,1,0,0,0,0,0,-15.807346,-48.1101288
180000,3,2,2,175,0,0,0,0,0,0,-15.807346,-48.1101288
230000,3,1,1,100,0,0,0,1,0,0,-15.807346,-48.1101288
108000,3,2,1,160,0,0,0,0,0,0,-15.807346,-48.1101288
310000,2,1,2,58,1,0,0,0,0,0,-15.807346,-48.1101288
180000,3,2,2,175,0,0,0,0,0,0,-15.807346,-48.1101288
230000,3,1,1,100,0,0,0,1,0,0,-15.807346,-48.1101288
108000,3,2,1,160,0,0,0,0,0,0,-15.807346,-48.1101288
310000,2,1,2,58,1,0,0,0,0,0,-15.807346,-48.1101288
180000,3,2,2,175,0,0,0,0,0,0,-15.807346,-48.1101288
230000,3,1,1,100,0,0,0,1,0,0,-15.807346,-48.1101288
108000,3,2,1,160,0,0,0,0,0,0,-15.807346,-48.1101288
310000,2,1,2,58,1,0,0,0,0,0,-15.807346,-48.1101288
180000,3,2,2,175,0,0,0,0,0,0,-15.807346,-48.1101288
230000,3,1,1,100,0,0,0,1,0,0,-15.807346,-48.1101288
108000,3,2,1,160,0,0,0,0,0,0,-15.807346,-48.1101288
270000,4,3,3,220,0,0,0,0,0,0,-15.807346,-48.1101288
360000,3,3,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
250000,1,0,1,150,0,0,0,1,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
220000,3,2,1,120,0,0,0,0,0,0,-15.807346,-48.1101288
299000,4,2,3,126,1,0,0,0,0,0,-15.807346,-48.1101288
250000,2,2,2,144,0,0,0,0,0,0,-15.807346,-48.1101288
79900,1,5,1,30,0,0,0,1,0,0,-15.8287665,-48.0971053
79900,1,5,1,30,0,0,0,1,0,0,-15.8287665,-48.0971053
270000,2,4,1,250,0,0,0,0,0,0,-15.8287665,-48.0971053
270000,2,4,1,250,0,0,0,0,0,0,-15.8287665,-48.0971053
765000,3,2,4,250,0,0,0,0,0,0,-15.8287665,-48.0971053
300000,4,2,2,160,0,0,0,0,0,0,-15.8287665,-48.0971053
765000,3,2,4,250,0,0,0,0,0,0,-15.8287665,-48.0971053
300000,4,2,2,160,0,0,0,0,0,0,-15.8287665,-48.0971053
765000,3,2,4,250,0,0,0,0,0,0,-15.8287665,-48.0971053
300000,4,2,2,160,0,0,0,0,0,0,-15.8287665,-48.0971053
765000,3,2,4,250,0,0,0,0,0,0,-15.8287665,-48.0971053
300000,4,2,2,160,0,0,0,0,0,0,-15.8287665,-48.0971053
765000,3,2,4,250,0,0,0,0,0,0,-15.8287665,-48.0971053
300000,4,2,2,160,0,0,0,0,0,0,-15.8287665,-48.0971053
765000,3,2,4,250,0,0,0,0,0,0,-15.8287665,-48.0971053
300000,4,2,2,160,0,0,0,0,0,0,-15.8287665,-48.0971053
765000,3,2,4,250,0,0,0,0,0,0,-15.8287665,-48.0971053
300000,4,2,2,160,0,0,0,0,0,0,-15.8287665,-48.0971053
150000,2,2,1,150,1,0,0,0,0,1,-15.8287665,-48.0971053
150000,2,2,1,150,1,0,0,0,0,1,-15.8287665,-48.0971053
150000,2,2,1,150,1,0,0,0,0,1,-15.8287665,-48.0971053
150000,2,2,1,150,1,0,0,0,0,1,-15.8287665,-48.0971053
750000,3,2,4,210,0,0,0,0,0,0,-15.66300935,-48.19529686034642
749000,3,2,4,210,0,0,0,0,0,0,-15.66300935,-48.19529686034642
750000,3,2,4,210,0,0,0,0,0,0,-15.66300935,-48.19529686034642
749000,3,2,4,210,0,0,0,0,0,0,-15.66300935,-48.19529686034642
120000,1,0,1,200,0,0,0,0,0,0,-15.66300935,-48.19529686034642
350000,4,3,1,80,0,0,0,0,0,0,-15.66300935,-48.19529686034642
120000,1,0,1,200,0,0,0,0,0,0,-15.66300935,-48.19529686034642
350000,4,3,1,80,0,0,0,0,0,0,-15.66300935,-48.19529686034642
320000,2,4,1,150,0,0,0,0,0,0,-15.66300935,-48.19529686034642
750000,3,2,4,136,1,0,0,1,0,0,-15.66300935,-48.19529686034642
690000,3,3,3,200,0,0,0,0,0,0,-15.66300935,-48.19529686034642
170000,2,0,1,48,0,0,0,0,0,0,-15.66300935,-48.19529686034642
150000,2,2,1,150,0,0,0,0,0,0,-15.66300935,-48.19529686034642
320000,2,4,1,100,0,0,0,0,0,0,-15.66300935,-48.19529686034642
650000,1,0,2,200,0,0,0,0,0,0,-15.66300935,-48.19529686034642
